course_id,course_url,user_name,user_url,score,content
1597,http://www.icourse163.org/course/HEBUST-1001973001,180205117宋佳文,www.icourse163.org/home.htm?userId=1146100069,4,嗯嗯嗯嗯嗯嗯嗯
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品181赵阳,www.icourse163.org/home.htm?userId=1143057217,5,非常长知识
1597,http://www.icourse163.org/course/HEBUST-1001973001,生工171-李硕,www.icourse163.org/home.htm?userId=1031756032,2,在国家对外政策上理解不够透彻
1597,http://www.icourse163.org/course/HEBUST-1001973001,电子1班李伟豪,www.icourse163.org/home.htm?userId=1146377404,4,真的是太好了
1597,http://www.icourse163.org/course/HEBUST-1001973001,服艺162李想07,www.icourse163.org/home.htm?userId=1024996401,5,老师讲的很好
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品182吕金博,www.icourse163.org/home.htm?userId=1146835149,5,受益匪浅。
1597,http://www.icourse163.org/course/HEBUST-1001973001,车辆182武海波,www.icourse163.org/home.htm?userId=1145954360,5,很好  不错  不错
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品二班17L0351065杨雨,www.icourse163.org/home.htm?userId=1147708379,5,棒棒棒棒棒棒
1597,http://www.icourse163.org/course/HEBUST-1001973001,车辆182朱浩彬,www.icourse163.org/home.htm?userId=1145955352,5,不错，就是题太多了
1597,http://www.icourse163.org/course/HEBUST-1001973001,机械181史宏淼14,www.icourse163.org/home.htm?userId=1146487398,5,可以可以可以可以可以可以可以可以
1597,http://www.icourse163.org/course/HEBUST-1001973001,Z170501520刘祥伟,www.icourse163.org/home.htm?userId=1403151108,5,很好。。。。。
1597,http://www.icourse163.org/course/HEBUST-1001973001,药物制剂L171闫萌,www.icourse163.org/home.htm?userId=1147780201,5,直观的接受相关知识，学习效率高。
1597,http://www.icourse163.org/course/HEBUST-1001973001,汉语言L182张馨月,www.icourse163.org/home.htm?userId=1147450208,5,"挺好哦,有效果"
1597,http://www.icourse163.org/course/HEBUST-1001973001,Z160501711机械167班雷耕,www.icourse163.org/home.htm?userId=1147689754,5,继续坚持吧
1597,http://www.icourse163.org/course/HEBUST-1001973001,181101130吴铮,www.icourse163.org/home.htm?userId=1145847922,5,真的收获很大
1597,http://www.icourse163.org/course/HEBUST-1001973001,化工与制药L181张金明,www.icourse163.org/home.htm?userId=1146522634,5,非常不错吧
1597,http://www.icourse163.org/course/HEBUST-1001973001,电子L165李世伟,www.icourse163.org/home.htm?userId=1032118653,5,课程内容充实有意义
1597,http://www.icourse163.org/course/HEBUST-1001973001,计算机182颜宇凯,www.icourse163.org/home.htm?userId=1145938350,5,讲的很好，优秀
1597,http://www.icourse163.org/course/HEBUST-1001973001,杨光远金材L181,www.icourse163.org/home.htm?userId=1145848959,5,very 好的用学习软件
1597,http://www.icourse163.org/course/HEBUST-1001973001,计算机171张庄园,www.icourse163.org/home.htm?userId=1031753900,5,emmmm
1597,http://www.icourse163.org/course/HEBUST-1001973001,180205117宋佳文,www.icourse163.org/home.htm?userId=1146100069,4,嗯嗯嗯嗯嗯嗯嗯
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品181赵阳,www.icourse163.org/home.htm?userId=1143057217,5,非常长知识
1597,http://www.icourse163.org/course/HEBUST-1001973001,生工171-李硕,www.icourse163.org/home.htm?userId=1031756032,2,在国家对外政策上理解不够透彻
1597,http://www.icourse163.org/course/HEBUST-1001973001,电子1班李伟豪,www.icourse163.org/home.htm?userId=1146377404,4,真的是太好了
1597,http://www.icourse163.org/course/HEBUST-1001973001,服艺162李想07,www.icourse163.org/home.htm?userId=1024996401,5,老师讲的很好
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品182吕金博,www.icourse163.org/home.htm?userId=1146835149,5,受益匪浅。
1597,http://www.icourse163.org/course/HEBUST-1001973001,车辆182武海波,www.icourse163.org/home.htm?userId=1145954360,5,很好  不错  不错
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品二班17L0351065杨雨,www.icourse163.org/home.htm?userId=1147708379,5,棒棒棒棒棒棒
1597,http://www.icourse163.org/course/HEBUST-1001973001,车辆182朱浩彬,www.icourse163.org/home.htm?userId=1145955352,5,不错，就是题太多了
1597,http://www.icourse163.org/course/HEBUST-1001973001,机械181史宏淼14,www.icourse163.org/home.htm?userId=1146487398,5,可以可以可以可以可以可以可以可以
1597,http://www.icourse163.org/course/HEBUST-1001973001,Z170501520刘祥伟,www.icourse163.org/home.htm?userId=1403151108,5,很好。。。。。
1597,http://www.icourse163.org/course/HEBUST-1001973001,Z170507328-王帅杰,www.icourse163.org/home.htm?userId=1403019041,5,烦烦烦烦烦
1597,http://www.icourse163.org/course/HEBUST-1001973001,2-剧情片创作3班171303050121武鑫,www.icourse163.org/home.htm?userId=1406499499,5,提高了我的政治素养
1597,http://www.icourse163.org/course/HEBUST-1001973001,工管六班梁岚鑫,www.icourse163.org/home.htm?userId=1147569836,5,收获很多哦
1597,http://www.icourse163.org/course/HEBUST-1001973001,自动化182李峥,www.icourse163.org/home.htm?userId=1145939611,4,很好。。。。。。
1597,http://www.icourse163.org/course/HEBUST-1001973001,魏凤达,www.icourse163.org/home.htm?userId=1145938641,5,覅查方式是
1597,http://www.icourse163.org/course/HEBUST-1001973001,工商183李佳琦180211316,www.icourse163.org/home.htm?userId=1146103704,5,课程对我很有帮助
1597,http://www.icourse163.org/course/HEBUST-1001973001,物联网161-卢震宇,www.icourse163.org/home.htm?userId=1025009197,5,这课非常不错。
1597,http://www.icourse163.org/course/HEBUST-1001973001,服工171邓茜伟,www.icourse163.org/home.htm?userId=1032070235,5,还好还好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,材料类172-席华岳,www.icourse163.org/home.htm?userId=1031875467,5,很不错的课程，值得学习
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品l182-043董玉洁,www.icourse163.org/home.htm?userId=1146403891,5,好好好好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,180406222环工181杨硕欣,www.icourse163.org/home.htm?userId=1146823985,4,从视频课中学到了许多
1597,http://www.icourse163.org/course/HEBUST-1001973001,工管类L185苏世龙,www.icourse163.org/home.htm?userId=1146373922,5,很好i的学习方式
1597,http://www.icourse163.org/course/HEBUST-1001973001,纺织L171张宇,www.icourse163.org/home.htm?userId=1148026543,5,刚刚好好更好VB你们那不计后果好久好久
1597,http://www.icourse163.org/course/HEBUST-1001973001,1790752216信息类刘帅,www.icourse163.org/home.htm?userId=1147905778,5,太棒了    我了个去 帅炸了
1597,http://www.icourse163.org/course/HEBUST-1001973001,物流181王一帆,www.icourse163.org/home.htm?userId=1146095971,5,相当完美。
1597,http://www.icourse163.org/course/HEBUST-1001973001,180406134刘张冰禹,www.icourse163.org/home.htm?userId=1146446382,5,好真好真真好
1597,http://www.icourse163.org/course/HEBUST-1001973001,市场营销L162周群,www.icourse163.org/home.htm?userId=1032524596,5,大众消费v在地下车站下车 
1597,http://www.icourse163.org/course/HEBUST-1001973001,1790752218信息类罗志峰,www.icourse163.org/home.htm?userId=1147909409,5,我的收获很大
1597,http://www.icourse163.org/course/HEBUST-1001973001,环工L181张继博,www.icourse163.org/home.htm?userId=1146012914,5,好好好好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,通信181陈江漪,www.icourse163.org/home.htm?userId=1145857852,5,感觉很好用
1597,http://www.icourse163.org/course/HEBUST-1001973001,180305120质量181王若萁,www.icourse163.org/home.htm?userId=1146830112,5,很好很完善
1597,http://www.icourse163.org/course/HEBUST-1001973001,应用化学171陈烁,www.icourse163.org/home.htm?userId=1031902700,5,课程非常好，适合学生。
1597,http://www.icourse163.org/course/HEBUST-1001973001,缪京中,www.icourse163.org/home.htm?userId=1145926407,3,可以不是的
1597,http://www.icourse163.org/course/HEBUST-1001973001,质量171班美合日妮萨,www.icourse163.org/home.htm?userId=1031723954,5,知道了很多知识。
1597,http://www.icourse163.org/course/HEBUST-1001973001,17L0251137尹佳杨,www.icourse163.org/home.htm?userId=1148044444,5,好好好好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,美术学171-李玲童,www.icourse163.org/home.htm?userId=1031652472,5,很好的内容
1597,http://www.icourse163.org/course/HEBUST-1001973001,纺织183谌美辰03,www.icourse163.org/home.htm?userId=1145851163,5,好好好好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,交通L182田野,www.icourse163.org/home.htm?userId=1146391461,5,不错，让我很好的了解到一些时事，同时，让我也在赞叹中国的伟大。
1597,http://www.icourse163.org/course/HEBUST-1001973001,自动化L173刘文君,www.icourse163.org/home.htm?userId=1147679721,5,很适合大学生
1597,http://www.icourse163.org/course/HEBUST-1001973001,自动化L173刘文君,www.icourse163.org/home.htm?userId=1147679721,5,很适合大学生
1597,http://www.icourse163.org/course/HEBUST-1001973001,外语L171李孟蝶,www.icourse163.org/home.htm?userId=1147686486,5,很好很棒非常好
1597,http://www.icourse163.org/course/HEBUST-1001973001,工商L182王晨曦18L0202227,www.icourse163.org/home.htm?userId=1147178535,5,jhbbkj
1597,http://www.icourse163.org/course/HEBUST-1001973001,17L0352041生科2李皓宇,www.icourse163.org/home.htm?userId=1147680964,5,11111
1597,http://www.icourse163.org/course/HEBUST-1001973001,180701119王筱珂,www.icourse163.org/home.htm?userId=1146029001,5,课程挺好的
1597,http://www.icourse163.org/course/HEBUST-1001973001,热能L182车睿嘉,www.icourse163.org/home.htm?userId=1146390025,5,沙发的说法
1597,http://www.icourse163.org/course/HEBUST-1001973001,张朝阳电气,www.icourse163.org/home.htm?userId=1147706039,5,很好很实用
1597,http://www.icourse163.org/course/HEBUST-1001973001,外院184全雨欣,www.icourse163.org/home.htm?userId=1145921424,5,学的感觉很好
1597,http://www.icourse163.org/course/HEBUST-1001973001,计算机183靳小雪10,www.icourse163.org/home.htm?userId=1145847851,5,内容丰富，授课方式新颖，讲解深入浅出，易于理解
1597,http://www.icourse163.org/course/HEBUST-1001973001,zmmengmeng,www.icourse163.org/home.htm?userId=1403383268,5,真的是太棒了
1597,http://www.icourse163.org/course/HEBUST-1001973001,赵兴奇,www.icourse163.org/home.htm?userId=1147698652,5,很好非常好
1597,http://www.icourse163.org/course/HEBUST-1001973001,181307609李子一,www.icourse163.org/home.htm?userId=1145920633,5,太好了，我太爱学习了
1597,http://www.icourse163.org/course/HEBUST-1001973001,中澳181孙昊,www.icourse163.org/home.htm?userId=1146826867,5,少点试题吧
1597,http://www.icourse163.org/course/HEBUST-1001973001,中澳181潘禹充180402116,www.icourse163.org/home.htm?userId=1146824848,5,zhwnhao
1597,http://www.icourse163.org/course/HEBUST-1001973001,网络181刘学华,www.icourse163.org/home.htm?userId=1145860162,5,受益良多！很好！
1597,http://www.icourse163.org/course/HEBUST-1001973001,180404217电气186王澳,www.icourse163.org/home.htm?userId=1146829246,5,hhhhhh
1597,http://www.icourse163.org/course/HEBUST-1001973001,1790752212信息类巩莹鑫,www.icourse163.org/home.htm?userId=1147731444,4,学到了很多知识
1597,http://www.icourse163.org/course/HEBUST-1001973001,通信181门佳璇,www.icourse163.org/home.htm?userId=1145858936,4,课程不够全面
1597,http://www.icourse163.org/course/HEBUST-1001973001,工管类L184韩昕熙18L0251106,www.icourse163.org/home.htm?userId=1146374882,5,特别的好 加油
1597,http://www.icourse163.org/course/HEBUST-1001973001,1790752229信息类张宇,www.icourse163.org/home.htm?userId=1147733129,5,好厉害啊啊啊
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品171-尉晓德31,www.icourse163.org/home.htm?userId=1031757298,5,学到了很多
1597,http://www.icourse163.org/course/HEBUST-1001973001,2广文一171303050306李佳琪,www.icourse163.org/home.htm?userId=1404141085,5,好！！！！!!
1597,http://www.icourse163.org/course/HEBUST-1001973001,经管学院金融182高一帆,www.icourse163.org/home.htm?userId=1146100087,5,别再搞网课了，应付谁啊
1597,http://www.icourse163.org/course/HEBUST-1001973001,环工L182李菁,www.icourse163.org/home.htm?userId=1146361280,5,很好非常好
1597,http://www.icourse163.org/course/HEBUST-1001973001,药学类181张宇飞,www.icourse163.org/home.htm?userId=1146216383,5,了解了很多国家形势，国际关系。可以更好的报效祖国
1597,http://www.icourse163.org/course/HEBUST-1001973001,16L1104129社会工作王晓莹,www.icourse163.org/home.htm?userId=1145566011,5,內容的形式让我感觉很好，可以学习到很多知识
1597,http://www.icourse163.org/course/HEBUST-1001973001,z161203323视觉传达设计于亦炜,www.icourse163.org/home.htm?userId=1147877012,4,课程丰富有用
1597,http://www.icourse163.org/course/HEBUST-1001973001,应化183包杰元181003335,www.icourse163.org/home.htm?userId=1145920799,5,整体感觉还可以
1597,http://www.icourse163.org/course/HEBUST-1001973001,生工161张阔,www.icourse163.org/home.htm?userId=1025111487,5,老师讲的很详细
1597,http://www.icourse163.org/course/HEBUST-1001973001,高分子L182耿梓楠,www.icourse163.org/home.htm?userId=1145849962,5,很好很好很好
1597,http://www.icourse163.org/course/HEBUST-1001973001,181401314申昊,www.icourse163.org/home.htm?userId=1145924834,5,还可以吧  挺好的
1597,http://www.icourse163.org/course/HEBUST-1001973001,生科171田家望18,www.icourse163.org/home.htm?userId=1031723826,5,学习的非常好
1597,http://www.icourse163.org/course/HEBUST-1001973001,食品L171马彦杰17L0351019,www.icourse163.org/home.htm?userId=1147709355,5,很棒的课程
1597,http://www.icourse163.org/course/HEBUST-1001973001,通信181刘钟夫,www.icourse163.org/home.htm?userId=1145860197,5,学到了很多东西，对一些东西有了进一步的理解。
1597,http://www.icourse163.org/course/HEBUST-1001973001,nubiamooc1508398577069,www.icourse163.org/home.htm?userId=1031897629,5,hao  hao
1597,http://www.icourse163.org/course/HEBUST-1001973001,机电181郝岱林180507108,www.icourse163.org/home.htm?userId=1145962356,5,还是很不错的呢
1597,http://www.icourse163.org/course/HEBUST-1001973001,Z170702334袁金鹏,www.icourse163.org/home.htm?userId=1135018936,5,学习的不错，感受颇深
1597,http://www.icourse163.org/course/HEBUST-1001973001,17L1101206柳新波,www.icourse163.org/home.htm?userId=1147293167,5,挺好挺好挺好
1597,http://www.icourse163.org/course/HEBUST-1001973001,机电182李嘉乐,www.icourse163.org/home.htm?userId=1145960615,5,好耦合剂昏迷
1597,http://www.icourse163.org/course/HEBUST-1001973001,环境设计161,www.icourse163.org/home.htm?userId=1025173207,5,期末考试顺利
1597,http://www.icourse163.org/course/HEBUST-1001973001,轻化181吴刚,www.icourse163.org/home.htm?userId=1145852367,4,使我对党的方针政策有了新认识
1597,http://www.icourse163.org/course/HEBUST-1001973001,安全171周鸿森,www.icourse163.org/home.htm?userId=1031635154,5,知识丰富，知识面拓展广
1597,http://www.icourse163.org/course/HEBUST-1001973001,化工184冯孟超,www.icourse163.org/home.htm?userId=1146219621,5,知识面广，涵盖点丰富
1597,http://www.icourse163.org/course/HEBUST-1001973001,17L0251057工管L172王东梅,www.icourse163.org/home.htm?userId=1147273290,5,丰富了知识
1597,http://www.icourse163.org/course/HEBUST-1001973001,17L0901119纺织工程张宝武,www.icourse163.org/home.htm?userId=1148023818,5,]\]56yy454
1597,http://www.icourse163.org/course/HEBUST-1001973001,车辆L181-105-冯冬,www.icourse163.org/home.htm?userId=1146440699,5,学习感受良好
1597,http://www.icourse163.org/course/HEBUST-1001973001,Z170702313李耀廷,www.icourse163.org/home.htm?userId=1398900924,5,111111
1597,http://www.icourse163.org/course/HEBUST-1001973001,新闻L172马晓彤,www.icourse163.org/home.htm?userId=1147725134,5,很好啊，学到了很多知识
1597,http://www.icourse163.org/course/HEBUST-1001973001,生工182孙丽川mooc15,www.icourse163.org/home.htm?userId=1146827908,5,非常好，让我收获很多
1597,http://www.icourse163.org/course/HEBUST-1001973001,180106331郑梦莹,www.icourse163.org/home.htm?userId=1146263380,5,开展这门课程很有意义
1597,http://www.icourse163.org/course/HEBUST-1001973001,安全182唐世成,www.icourse163.org/home.htm?userId=1146853492,5,非常好，收获匪浅
1597,http://www.icourse163.org/course/HEBUST-1001973001,物理二班181001209李和林,www.icourse163.org/home.htm?userId=1145926055,5,很不错的哦
1597,http://www.icourse163.org/course/HEBUST-1001973001,计算机182陈东锋,www.icourse163.org/home.htm?userId=1146183488,5,是的撒sad阿萨德撒
1597,http://www.icourse163.org/course/HEBUST-1001973001,中澳环科183蔺驰原,www.icourse163.org/home.htm?userId=1145813825,5,好极了啦啦啦
1597,http://www.icourse163.org/course/HEBUST-1001973001,电子类L181杨思廷,www.icourse163.org/home.htm?userId=1146472461,5,非常好，学到了很多有意义的东西
1597,http://www.icourse163.org/course/HEBUST-1001973001,河北科技学院21802110317杜江鹏,www.icourse163.org/home.htm?userId=1387265412,5,了解了国家的目前面临的局势，对我国有一个更好的了解
1597,http://www.icourse163.org/course/HEBUST-1001973001,热能L181-34-赵飞宇,www.icourse163.org/home.htm?userId=1398008885,4,可以，还行！
1597,http://www.icourse163.org/course/HEBUST-1001973001,计算机科学与技术181贾维豪,www.icourse163.org/home.htm?userId=1146182358,5,可以较好地了解国家实时并对祖国有一个较为系统地了解，我爱我的祖国
1597,http://www.icourse163.org/course/HEBUST-1001973001,工商182李旭阳,www.icourse163.org/home.htm?userId=1145839642,5,/////
1597,http://www.icourse163.org/course/HEBUST-1001973001,纺织183李俊洁14,www.icourse163.org/home.htm?userId=1145924225,5,好好好好好好好或或或
1597,http://www.icourse163.org/course/HEBUST-1001973001,181101133张依晗,www.icourse163.org/home.htm?userId=1145878099,5,便利又直观
1597,http://www.icourse163.org/course/HEBUST-1001973001,商英171桂凤玉,www.icourse163.org/home.htm?userId=1032094595,5,真好真好真好
1597,http://www.icourse163.org/course/HEBUST-1001973001,2-戏文微电影二班171303040096谢恩基,www.icourse163.org/home.htm?userId=1404304541,5,真的真的真的真的真的还不错！
1597,http://www.icourse163.org/course/HEBUST-1001973001,计算机172张立钧,www.icourse163.org/home.htm?userId=1032428590,5,老师讲的很好
1597,http://www.icourse163.org/course/HEBUST-1001973001,机械181班徐佳榆,www.icourse163.org/home.htm?userId=1145984996,1,哦哦IOIO
1597,http://www.icourse163.org/course/HEBUST-1001973001,视觉181张晨曦,www.icourse163.org/home.htm?userId=1146208429,5,软件很好，给我们提供了很多学习和复习的机会。
1597,http://www.icourse163.org/course/HEBUST-1001973001,z171003422王岳,www.icourse163.org/home.htm?userId=1403013441,5,了解到许多政治历史问题。
1597,http://www.icourse163.org/course/HEBUST-1001973001,测控L172胡金凯,www.icourse163.org/home.htm?userId=1030230073,5,讲的是真的好
1597,http://www.icourse163.org/course/HEBUST-1001973001,通信172李自超,www.icourse163.org/home.htm?userId=1031633379,5,很好.....
1597,http://www.icourse163.org/course/HEBUST-1001973001,非金属182-晏华健-180608118,www.icourse163.org/home.htm?userId=1145844854,5,学校到了很多知识 
1597,http://www.icourse163.org/course/HEBUST-1001973001,王璐璐17,www.icourse163.org/home.htm?userId=1146828795,5,内容很全面
1597,http://www.icourse163.org/course/HEBUST-1001973001,河科智能18级机械自动化一班韩磊,www.icourse163.org/home.htm?userId=1387405814,5,非常的奈斯
1597,http://www.icourse163.org/course/HEBUST-1001973001,2-剧情片创作3班171303050050杨航,www.icourse163.org/home.htm?userId=1405203107,5,课程和配套习题都十分好
1597,http://www.icourse163.org/course/HEBUST-1001973001,机电181范克智02,www.icourse163.org/home.htm?userId=1146417896,4,一般还行吧
1597,http://www.icourse163.org/course/HEBUST-1001973001,河科智能18级软件1班43李炜静,www.icourse163.org/home.htm?userId=1385831896,5,课程内容充实紧凑，了解到许多中国新政策以及面临的形式
1597,http://www.icourse163.org/course/HEBUST-1001973001,181304115杨祎璠,www.icourse163.org/home.htm?userId=1145846579,4,很好，非常棒
1597,http://www.icourse163.org/course/HEBUST-1001973001,201807060116,www.icourse163.org/home.htm?userId=1148098226,5,让我们更准确的了解国家的政策方针
1597,http://www.icourse163.org/course/HEBUST-1001973001,张会来21919040115,www.icourse163.org/home.htm?userId=1405411148,5,好太好了棒极了
1597,http://www.icourse163.org/course/HEBUST-1001973001,网名还没有想好,www.icourse163.org/home.htm?userId=1147718194,5,好棒棒棒棒
1597,http://www.icourse163.org/course/HEBUST-1001973001,自动化183程庆,www.icourse163.org/home.htm?userId=1145938728,4,很好非常好
1597,http://www.icourse163.org/course/HEBUST-1001973001,高分子181王腾广,www.icourse163.org/home.htm?userId=1145838818,5,好好学习 天天向上
1597,http://www.icourse163.org/course/HEBUST-1001973001,服工181杨笑鑫,www.icourse163.org/home.htm?userId=1145839925,5,真的感觉很不错
1597,http://www.icourse163.org/course/HEBUST-1001973001,建环181闫胜,www.icourse163.org/home.htm?userId=1145931066,5,课程非常棒
1597,http://www.icourse163.org/course/HEBUST-1001973001,121819010425许鹏帅,www.icourse163.org/home.htm?userId=1387200400,5,可以很好的学习
1597,http://www.icourse163.org/course/HEBUST-1001973001,2---舞编本科班171302060015王雨桐,www.icourse163.org/home.htm?userId=1404444295,5,学以致用，学有所用。
1597,http://www.icourse163.org/course/HEBUST-1001973001,建工工管182王兆瑞,www.icourse163.org/home.htm?userId=1145923628,2,额，还行吧
1597,http://www.icourse163.org/course/HEBUST-1001973001,计算机181-单纪元,www.icourse163.org/home.htm?userId=1145876872,5,好好好好好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,车辆182段铭涵04,www.icourse163.org/home.htm?userId=1145949985,4,感觉老师教的东西很有用，也了解了我国的形势与政策变革
1597,http://www.icourse163.org/course/HEBUST-1001973001,22017级中文2班170501010070洪秀丽,www.icourse163.org/home.htm?userId=1404253955,5,老师讲的很好，让我对国家政策与形式有了更好的了解。
1597,http://www.icourse163.org/course/HEBUST-1001973001,河科经管18级会计学6班26陈璐,www.icourse163.org/home.htm?userId=1389132855,5,好好好好好好好好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,180701221杨震,www.icourse163.org/home.htm?userId=1146096775,5,如果能更系统
1597,http://www.icourse163.org/course/HEBUST-1001973001,2摄一171304040013赵汉文,www.icourse163.org/home.htm?userId=1405374600,5,好好好好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,2-网工本科班170809030009崔志信,www.icourse163.org/home.htm?userId=1405019180,1,无语没话说
1597,http://www.icourse163.org/course/HEBUST-1001973001,土木182王博伦,www.icourse163.org/home.htm?userId=1145928282,5,很好特别好用
1597,http://www.icourse163.org/course/HEBUST-1001973001,化工184冯鑫,www.icourse163.org/home.htm?userId=1146221648,5,觉得还不错吧
1597,http://www.icourse163.org/course/HEBUST-1001973001,180206102杜一洋,www.icourse163.org/home.htm?userId=1146099638,5,HHHHHH
1597,http://www.icourse163.org/course/HEBUST-1001973001,装控152&nbsp;郭永振,www.icourse163.org/home.htm?userId=1025169394,5,让我重新认识了大国关系和国家的现状
1597,http://www.icourse163.org/course/HEBUST-1001973001,工商L181梁日新,www.icourse163.org/home.htm?userId=1145952682,5,123456
1597,http://www.icourse163.org/course/HEBUST-1001973001,17L0551191机械郁国庆,www.icourse163.org/home.htm?userId=1148027670,5,学到了很多东西
1597,http://www.icourse163.org/course/HEBUST-1001973001,机电181180507112李号越,www.icourse163.org/home.htm?userId=1145955889,5,对认识国际非常好
1597,http://www.icourse163.org/course/HEBUST-1001973001,测控181齐玉水,www.icourse163.org/home.htm?userId=1145945099,5,收获颇丰的
1597,http://www.icourse163.org/course/HEBUST-1001973001,17L0752030信息L171刘景璇,www.icourse163.org/home.htm?userId=1147689092,5,详细，细致，
1597,http://www.icourse163.org/course/HEBUST-1001973001,河科艺术学院18级公共艺术2班04李元,www.icourse163.org/home.htm?userId=1384295667,5, 好用对我有用
1597,http://www.icourse163.org/course/HEBUST-1001973001,生工172贾晓琪,www.icourse163.org/home.htm?userId=1031757737,5,I think it`s very good 
1597,http://www.icourse163.org/course/HEBUST-1001973001,2-环艺本三171305030085赵鸣扬,www.icourse163.org/home.htm?userId=1408094770,1,垃圾软件，浪费我时间
1597,http://www.icourse163.org/course/HEBUST-1001973001,mooc9045050619124425,www.icourse163.org/home.htm?userId=1408036949,5,我爱学习，学习使我爱国
1597,http://www.icourse163.org/course/HEBUST-1001973001,李英杰0,www.icourse163.org/home.htm?userId=1147709035,5,课程很好，收获颇多
1597,http://www.icourse163.org/course/HEBUST-1001973001,土木181梁昊铭,www.icourse163.org/home.htm?userId=1145928243,5,真的很不错
1597,http://www.icourse163.org/course/HEBUST-1001973001,2前1171303010153王月月,www.icourse163.org/home.htm?userId=1408099959,5,很受用值得学习
1597,http://www.icourse163.org/course/HEBUST-1001973001,工商l183郭佳琦,www.icourse163.org/home.htm?userId=1145931486,5,感觉非常好
1597,http://www.icourse163.org/course/HEBUST-1001973001,生物科学L181-001-陈艳超,www.icourse163.org/home.htm?userId=1146384042,5,形势与政策，挺好的！
1597,http://www.icourse163.org/course/HEBUST-1001973001,机电183张衡远30,www.icourse163.org/home.htm?userId=1145957111,5,很满意  感觉很充实
1597,http://www.icourse163.org/course/HEBUST-1001973001,工程L182王思佳,www.icourse163.org/home.htm?userId=1146831930,5,讲课模式非常好
1597,http://www.icourse163.org/course/HEBUST-1001973001,机械1810180501109李昊文,www.icourse163.org/home.htm?userId=1145961185,1,只是在浪费时间啥都学不到
1597,http://www.icourse163.org/course/HEBUST-1001973001,化工182单桐,www.icourse163.org/home.htm?userId=1146219702,5,老师都很厉害哈
1597,http://www.icourse163.org/course/HEBUST-1001973001,2计科170809010022鲁艳影,www.icourse163.org/home.htm?userId=1404534634,5,课程安排的非常合理，重点老师都讲到了，测试的问题也都很深入
1597,http://www.icourse163.org/course/HEBUST-1001973001,环艺本三171305030059吕常吴,www.icourse163.org/home.htm?userId=1404529053,5,好好好好好
1597,http://www.icourse163.org/course/HEBUST-1001973001,1-31903300122-陈江北,www.icourse163.org/home.htm?userId=1404463214,5,hhhhhhh 
1597,http://www.icourse163.org/course/HEBUST-1001973001,1-21919040126-程光炜,www.icourse163.org/home.htm?userId=1402944967,5,好 太好了 棒极了
1597,http://www.icourse163.org/course/HEBUST-1001973001,环工中澳181张陈悦,www.icourse163.org/home.htm?userId=1146826814,5,你是真的真的真的真的真的很不错
1597,http://www.icourse163.org/course/HEBUST-1001973001,胡亚晴1,www.icourse163.org/home.htm?userId=1145929077,5,感觉很好，很不错
1597,http://www.icourse163.org/course/HEBUST-1001973001,自动化182乔金宇,www.icourse163.org/home.htm?userId=1145945071,5,真的是太棒啦
1597,http://www.icourse163.org/course/HEBUST-1001973001,动画161-牛志成01,www.icourse163.org/home.htm?userId=1024857193,5,myrhyc
1597,http://www.icourse163.org/course/HEBUST-1001973001,2广文3-171303050595杨朋瑜,www.icourse163.org/home.htm?userId=1406836004,5,还挺好的吧
1597,http://www.icourse163.org/course/HEBUST-1001973001,中澳161-刘学,www.icourse163.org/home.htm?userId=1025029361,5,教课内容清晰明了，知识点一目了然
1597,http://www.icourse163.org/course/HEBUST-1001973001,17L0251103工商管理茆国勇,www.icourse163.org/home.htm?userId=1147791034,4,广泛交流，深入学习
1597,http://www.icourse163.org/course/HEBUST-1001973001,2数4-171305080118-王淳元,www.icourse163.org/home.htm?userId=1405967647,5,好！很好！非常喜欢!
1597,http://www.icourse163.org/course/HEBUST-1001973001,181101105高远,www.icourse163.org/home.htm?userId=1145851117,3,很好，老师讲的深入浅出。
1597,http://www.icourse163.org/course/HEBUST-1001973001,化工181金粒秋,www.icourse163.org/home.htm?userId=1146606900,5,收获颇多，很好
1597,http://www.icourse163.org/course/HEBUST-1001973001,1-31919090133-王丽洁,www.icourse163.org/home.htm?userId=1403011348,4,内容组织清晰
1597,http://www.icourse163.org/course/HEBUST-1001973001,化工L182张亚宁,www.icourse163.org/home.htm?userId=1146296473,5,带来的收获颇丰
1597,http://www.icourse163.org/course/HEBUST-1001973001,新闻L171王梦娅,www.icourse163.org/home.htm?userId=1147760033,4,学习内容重点清晰
1597,http://www.icourse163.org/course/HEBUST-1001973001,hytlmh,www.icourse163.org/home.htm?userId=1398985765,5,还挺有用的
